PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 219, 209,       95,      101,          98.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 209, 199,      146,      145,         145.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 199, 189,      152,      144,         148.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 189, 179,      144,      141,         142.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 179, 169,      179,      183,         181.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 169, 159,      177,      179,         178.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 159, 149,      208,      191,         199.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 149, 139,      243,      242,         242.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 139, 129,      293,      263,         278.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 129, 119,      285,      296,         290.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 119, 109,      314,      353,         333.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 109,  99,      319,      347,         333.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  99,  89,      327,      321,         324.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  89,  79,      359,      367,         363.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  79,  69,      367,      370,         368.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  69,  59,      384,      382,         383.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  59,  49,      370,      374,         372.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  49,  39,      343,      335,         339.0,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  39,  29,      325,      336,         330.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  29,  19,      375,      382,         378.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,  19,   9,      389,      394,         391.5,"QC(000)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,   9,   1,      369,      365,         367.0,"QC(003)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C,   1,   0,      369,      365,         367.0,"QC(001)                                 "
black01        ,iop3 ,2003-02-22,0855,391819,4512859,    T,  12,   0,       73,     -999,          73.0,"QC(000)                                 "
black01        ,iop3 ,2003-02-22,0855,391819,4512859,    T,  15,   0,       66,     -999,          66.0,"QC(000)                                 "
black01        ,iop3 ,2003-02-22,0855,391819,4512859,    T,  13,   0,       67,     -999,          67.0,"QC(000)                                 "
black02        ,iop3 ,2003-02-22,0950,391862,4515206,    C,  32,  22,       87,       89,          88.0,"QC(000)                                 "
black02        ,iop3 ,2003-02-22,0950,391862,4515206,    C,  22,  12,      300,      285,         292.5,"QC(000)                                 "
black02        ,iop3 ,2003-02-22,0950,391862,4515206,    C,  12,   2,      283,      332,         307.5,"QC(000)                                 "
black02        ,iop3 ,2003-02-22,0950,391862,4515206,    C,   2,   0,      283,      332,         307.5,"QC(001)                                 "
black03        ,iop3 ,2003-02-22,1045,393711,4515317,    C,  26,  16,      162,      104,         133.0,"QC(000)                                 "
black03        ,iop3 ,2003-02-22,1045,393711,4515317,    C,  16,   6,      288,      323,         305.5,"QC(000)                                 "
black03        ,iop3 ,2003-02-22,1045,393711,4515317,    C,   6,   0,      288,      323,         305.5,"QC(001)                                 "
black04        ,iop3 ,2003-02-22,1115,395795,4514749,    C,  24,  14,      109,       94,         101.5,"QC(000)                                 "
black04        ,iop3 ,2003-02-22,1115,395795,4514749,    C,  14,   4,      273,      219,         246.0,"QC(000)                                 "
black04        ,iop3 ,2003-02-22,1115,395795,4514749,    C,   4,   0,      273,      219,         246.0,"QC(001)                                 "
black05        ,iop3 ,2003-02-22,1200,397776,4514698,    C,  16,   6,       83,       89,          86.0,"QC(000)                                 "
black05        ,iop3 ,2003-02-22,1200,397776,4514698,    C,   6,   0,       83,       89,          86.0,"QC(001)                                 "
black06        ,iop3 ,2003-02-22,1240,400672,4514614,    C,  18,   8,      145,      242,         193.5,"QC(000)                                 "
black06        ,iop3 ,2003-02-22,1240,400672,4514614,    C,   8,   0,      287,     -999,         287.0,"QC(003)                                 "
boyne01        ,iop3 ,2003-02-22,0910,405593,4508395,    C,  37,  27,      137,      104,         120.5,"QC(000)                                 "
boyne01        ,iop3 ,2003-02-22,0910,405593,4508395,    C,  27,  17,      293,      274,         283.5,"QC(000)                                 "
boyne01        ,iop3 ,2003-02-22,0910,405593,4508395,    C,  17,   7,      312,      323,         317.5,"QC(000)                                 "
boyne01        ,iop3 ,2003-02-22,0910,405593,4508395,    C,   7,   0,      312,      323,         317.5,"QC(001)                                 "
boyne02        ,iop3 ,2003-02-23,1005,403598,4507327,    C,  31,  21,       95,       93,          94.0,"QC(000)                                 "
boyne02        ,iop3 ,2003-02-23,1005,403598,4507327,    C,  21,  11,      188,      257,         222.5,"QC(000)                                 "
boyne02        ,iop3 ,2003-02-23,1005,403598,4507327,    C,  11,   1,      188,      257,         222.5,"QC(001)                                 "
boyne02        ,iop3 ,2003-02-23,1005,403598,4507327,    C,   1,   0,      188,      257,         222.5,"QC(001)                                 "
boyne03        ,iop3 ,2003-02-22,1055,400729,4507980,    T,  13,   0,       73,     -999,          73.0,"QC(000)                                 "
boyne03        ,iop3 ,2003-02-22,1055,400729,4507980,    T,  14,   0,       81,     -999,          81.0,"QC(000)                                 "
boyne03        ,iop3 ,2003-02-22,1055,400729,4507980,    T,  14,   0,       95,     -999,          95.0,"QC(000)                                 "
boyne04        ,iop3 ,2003-02-22,1125,399784,4508538,    T,  15,   0,       73,     -999,          73.0,"QC(000)                                 "
boyne04        ,iop3 ,2003-02-22,1125,399784,4508538,    T,  13,   0,       82,     -999,          82.0,"QC(000)                                 "
boyne04        ,iop3 ,2003-02-22,1125,399784,4508538,    T,  13,   0,       87,     -999,          87.0,"QC(000)                                 "
boyne05        ,iop3 ,2003-02-22,1215,396728,4509431,    C,  22,  12,       89,       78,          83.5,"QC(000)                                 "
boyne05        ,iop3 ,2003-02-22,1215,396728,4509431,    C,  12,  11,      142,      149,         145.8,"QC(004)                                 "
boyne05        ,iop3 ,2003-02-22,1215,396728,4509431,    T,  11,   0,      196,      220,         208.0,"QC(002)                                 "
boyne06        ,iop3 ,2003-02-22,1310,394732,4509471,    C,  37,  27,      102,     -999,         102.0,"QC(000)                                 "
boyne06        ,iop3 ,2003-02-22,1310,394732,4509471,    T,  27,  25,      114,     -999,         114.0,"QC(002, 003)                            "
boyne06        ,iop3 ,2003-02-22,1310,394732,4509471,    T,  25,  12,      306,     -999,         306.0,"QC(002)                                 "
boyne06        ,iop3 ,2003-02-22,1310,394732,4509471,    T,  12,   1,      361,     -999,         361.0,"QC(002)                                 "
boyne06        ,iop3 ,2003-02-22,1310,394732,4509471,    T,   1,   0,      361,     -999,         361.0,"QC(001)                                 "
elder01        ,iop3 ,2003-02-22,0913,390693,4493297,    T,   4,   0,      104,     -999,         104.0,"QC(000)                                 "
elder01        ,iop3 ,2003-02-22,0913,390693,4493297,    T,   5,   0,       83,     -999,          83.0,"QC(000)                                 "
elder01        ,iop3 ,2003-02-22,0913,390693,4493297,    T,   4,   0,       85,     -999,          85.0,"QC(000)                                 "
elder03        ,iop3 ,2003-02-22,0950,390323,4495310,    T,   6,   0,      107,     -999,         107.0,"QC(000)                                 "
elder03        ,iop3 ,2003-02-22,0950,390323,4495310,    T, 9.5,   0,       80,     -999,          80.0,"QC(000)                                 "
elder03        ,iop3 ,2003-02-22,0950,390323,4495310,    T,   9,   0,      126,     -999,         126.0,"QC(000)                                 "
elder05        ,iop3 ,2003-02-22,1025,390397,4497299,    T,  16,   0,      215,     -999,         215.0,"QC(000)                                 "
elder05        ,iop3 ,2003-02-22,1025,390397,4497299,    T,  15,   0,      237,     -999,         237.0,"QC(000)                                 "
elder05        ,iop3 ,2003-02-22,1025,390397,4497299,    T,  16,   0,      246,     -999,         246.0,"QC(000)                                 "
elder07        ,iop3 ,2003-02-22,1110,390667,4499296,    T, 6.5,   0,       64,     -999,          64.0,"QC(000)                                 "
elder07        ,iop3 ,2003-02-22,1110,390667,4499296,    T,   8,   0,       43,     -999,          43.0,"QC(000)                                 "
elder07        ,iop3 ,2003-02-22,1110,390667,4499296,    T,   8,   0,       47,     -999,          47.0,"QC(000)                                 "
elder09        ,iop3 ,2003-02-22,1151,390685,4501301,    T,12.5,   0,      112,     -999,         112.0,"QC(000)                                 "
elder09        ,iop3 ,2003-02-22,1151,390685,4501301,    T,  13,   0,      114,     -999,         114.0,"QC(000)                                 "
elder09        ,iop3 ,2003-02-22,1151,390685,4501301,    T,  14,   0,      119,     -999,         119.0,"QC(000)                                 "
elder11        ,iop3 ,2003-02-22,1310,390688,4503290,    T,  10,   0,       76,     -999,          76.0,"QC(000)                                 "
elder11        ,iop3 ,2003-02-22,1310,390688,4503290,    T,  11,   0,       76,     -999,          76.0,"QC(000)                                 "
elder11        ,iop3 ,2003-02-22,1310,390688,4503290,    T,  10,   0,       79,     -999,          79.0,"QC(000)                                 "
elder17        ,iop3 ,2003-02-22,1348,390695,4507302,    T,15.5,   0,       63,     -999,          63.0,"QC(000)                                 "
elder17        ,iop3 ,2003-02-22,1348,390695,4507302,    T,  14,   0,      116,     -999,         116.0,"QC(000)                                 "
elder17        ,iop3 ,2003-02-22,1348,390695,4507302,    T,15.5,   0,       73,     -999,          73.0,"QC(000)                                 "
goodbody01     ,iop3 ,2003-02-22,0855,389724,4508936,    C,  23,  13,       96,      117,         106.5,"QC(000)                                 "
goodbody01     ,iop3 ,2003-02-22,0855,389724,4508936,    C,  13,   3,      271,      302,         286.5,"QC(000)                                 "
goodbody01     ,iop3 ,2003-02-22,0855,389724,4508936,    C,   3,   0,      271,      302,         286.5,"QC(001)                                 "
goodbody02     ,iop3 ,2003-02-22,0937,387718,4508577,    C,  19,   9,       96,      120,         108.0,"QC(000)                                 "
goodbody02     ,iop3 ,2003-02-22,0937,387718,4508577,    C,   9,   1,      311,      345,         328.0,"QC(003)                                 "
goodbody02     ,iop3 ,2003-02-22,0937,387718,4508577,    C,   1,   0,      311,      345,         328.0,"QC(001)                                 "
goodbody03     ,iop3 ,2003-02-22,1005,386694,4508378,    C,  25,  15,       96,      151,         123.5,"QC(000)                                 "
goodbody03     ,iop3 ,2003-02-22,1005,386694,4508378,    C,  15,   5,      290,      327,         308.5,"QC(000)                                 "
goodbody03     ,iop3 ,2003-02-22,1005,386694,4508378,    C,   5,   0,      290,      327,         308.5,"QC(001)                                 "
goodbody04     ,iop3 ,2003-02-22,1035,384694,4507977,    T,  10,   0,       95,     -999,          95.0,"QC(000)                                 "
goodbody04     ,iop3 ,2003-02-22,1035,384694,4507977,    T,  11,   0,       83,     -999,          83.0,"QC(000)                                 "
goodbody04     ,iop3 ,2003-02-22,1035,384694,4507977,    T,  11,   0,       86,     -999,          86.0,"QC(000)                                 "
goodbody05     ,iop3 ,2003-02-22,1107,383702,4507726,    T,  13,   0,      134,     -999,         134.0,"QC(000)                                 "
goodbody05     ,iop3 ,2003-02-22,1107,383702,4507726,    T,  12,   0,      101,     -999,         101.0,"QC(000)                                 "
goodbody05     ,iop3 ,2003-02-22,1107,383702,4507726,    T,  13,   0,      111,     -999,         111.0,"QC(000)                                 "
goodbody06     ,iop3 ,2003-02-22,1147,381681,4507298,    T,  11,   0,      100,     -999,         100.0,"QC(000)                                 "
goodbody06     ,iop3 ,2003-02-22,1147,381681,4507298,    T,  11,   0,       96,     -999,          96.0,"QC(000)                                 "
goodbody06     ,iop3 ,2003-02-22,1147,381681,4507298,    T,  11,   0,      100,     -999,         100.0,"QC(000)                                 "
goodbody07     ,iop3 ,2003-02-22,1230,380814,4506050,    T,   7,   0,      114,     -999,         114.0,"QC(000)                                 "
goodbody07     ,iop3 ,2003-02-22,1230,380814,4506050,    T,   7,   0,      108,     -999,         108.0,"QC(000)                                 "
goodbody07     ,iop3 ,2003-02-22,1230,380814,4506050,    T,   8,   0,       95,     -999,          95.0,"QC(000)                                 "
goodbody08     ,iop3 ,2003-02-22,1318,379679,4511557,    T,  12,   0,      151,     -999,         151.0,"QC(000)                                 "
goodbody08     ,iop3 ,2003-02-22,1318,379679,4511557,    T,  12,   0,      145,     -999,         145.0,"QC(000)                                 "
goodbody08     ,iop3 ,2003-02-22,1318,379679,4511557,    T,  12,   0,      155,     -999,         155.0,"QC(000)                                 "
hiemstra01     ,iop3 ,2003-02-22,0859,388723,4507920,    T,   9,   0,       67,     -999,          67.0,"QC(000)                                 "
hiemstra01     ,iop3 ,2003-02-22,0859,388723,4507920,    T,   8,   0,       71,     -999,          71.0,"QC(000)                                 "
hiemstra01     ,iop3 ,2003-02-22,0859,388723,4507920,    T,   8,   0,       76,     -999,          76.0,"QC(000)                                 "
hiemstra02     ,iop3 ,2003-02-22,0934,387633,4507204,    C,  22,  12,      130,      106,         118.0,"QC(000)                                 "
hiemstra02     ,iop3 ,2003-02-22,0934,387633,4507204,    C,  12,   2,      252,      308,         280.0,"QC(000)                                 "
hiemstra02     ,iop3 ,2003-02-22,0934,387633,4507204,    C,   2,   0,      252,      308,         280.0,"QC(001)                                 "
hiemstra03     ,iop3 ,2003-02-22,1017,385676,4505469,    T,  11,   0,       93,     -999,          93.0,"QC(000)                                 "
hiemstra03     ,iop3 ,2003-02-22,1017,385676,4505469,    T,  11,   0,       79,     -999,          79.0,"QC(000)                                 "
hiemstra03     ,iop3 ,2003-02-22,1017,385676,4505469,    T,  11,   0,       89,     -999,          89.0,"QC(000)                                 "
hiemstra04     ,iop3 ,2003-02-22,1051,384721,4504600,    T,  11,   0,       93,     -999,          93.0,"QC(000)                                 "
hiemstra04     ,iop3 ,2003-02-22,1051,384721,4504600,    T,  12,   0,       95,     -999,          95.0,"QC(000)                                 "
hiemstra04     ,iop3 ,2003-02-22,1051,384721,4504600,    T,  11,   0,       79,     -999,          79.0,"QC(000)                                 "
hiemstra05     ,iop3 ,2003-02-22,1147,382555,4502732,    T,  15,   0,      151,     -999,         151.0,"QC(000)                                 "
hiemstra05     ,iop3 ,2003-02-22,1147,382555,4502732,    T,  12,   0,      161,     -999,         161.0,"QC(000)                                 "
hiemstra05     ,iop3 ,2003-02-22,1147,382555,4502732,    T,  14,   0,      146,     -999,         146.0,"QC(000)                                 "
hiemstra06     ,iop3 ,2003-02-22,1228,380683,4494854,    T,   9,   0,       59,     -999,          59.0,"QC(000)                                 "
hiemstra06     ,iop3 ,2003-02-22,1228,380683,4494854,    T,  10,   0,       53,     -999,          53.0,"QC(000)                                 "
hiemstra06     ,iop3 ,2003-02-22,1228,380683,4494854,    T,   9,   0,       59,     -999,          59.0,"QC(000)                                 "
hiemstra07     ,iop3 ,2003-02-22,1310,378690,4493643,    T,  13,   0,      116,     -999,         116.0,"QC(000)                                 "
hiemstra07     ,iop3 ,2003-02-22,1310,378690,4493643,    T,  14,   0,       92,     -999,          92.0,"QC(000)                                 "
hiemstra07     ,iop3 ,2003-02-22,1310,378690,4493643,    T,  12,   0,       73,     -999,          73.0,"QC(000)                                 "
holcombe01     ,iop3 ,2003-02-22,0910,388709,4508732,    C,  41,  31,      169,      194,         181.5,"QC(000)                                 "
holcombe01     ,iop3 ,2003-02-22,0910,388709,4508732,    C,  31,  21,      293,      322,         307.5,"QC(000)                                 "
holcombe01     ,iop3 ,2003-02-22,0910,388709,4508732,    C,  21,  11,      240,      276,         258.0,"QC(000)                                 "
holcombe01     ,iop3 ,2003-02-22,0910,388709,4508732,    C,  11,   1,      262,     -999,         262.0,"QC(000)                                 "
holcombe01     ,iop3 ,2003-02-22,0910,388709,4508732,    C,   1,   0,      262,     -999,         262.0,"QC(001)                                 "
holcombe02     ,iop3 ,2003-02-22,1050,385709,4508166,    C,  37,  27,      162,      146,         154.0,"QC(000)                                 "
holcombe02     ,iop3 ,2003-02-22,1050,385709,4508166,    C,  27,  17,      306,      284,         295.0,"QC(000)                                 "
holcombe02     ,iop3 ,2003-02-22,1050,385709,4508166,    C,  17,   7,      216,      275,         245.5,"QC(000)                                 "
holcombe02     ,iop3 ,2003-02-22,1050,385709,4508166,    C,   7,   0,      216,      275,         245.5,"QC(001)                                 "
holcombe03     ,iop3 ,2003-02-22,1205,382703,4507368,    T,  10,   0,      117,     -999,         117.0,"QC(000)                                 "
holcombe03     ,iop3 ,2003-02-22,1205,382703,4507368,    T,   7,   0,      124,     -999,         124.0,"QC(000)                                 "
holcombe03     ,iop3 ,2003-02-22,1205,382703,4507368,    T,  12,   0,       88,     -999,          88.0,"QC(000)                                 "
holcombe04     ,iop3 ,2003-02-22,1320,380693,4510308,    T,  12,   0,      114,     -999,         114.0,"QC(000)                                 "
holcombe04     ,iop3 ,2003-02-22,1320,380693,4510308,    T,  11,   0,       93,     -999,          93.0,"QC(000)                                 "
holcombe04     ,iop3 ,2003-02-22,1320,380693,4510308,    T,   9,   0,      109,     -999,         109.0,"QC(000)                                 "
holcombe05     ,iop3 ,2003-02-22,1356,379697,4510156,    T,   9,   0,      181,     -999,         181.0,"QC(000)                                 "
holcombe05     ,iop3 ,2003-02-22,1356,379697,4510156,    T,   8,   0,      270,     -999,         270.0,"QC(000)                                 "
holcombe05     ,iop3 ,2003-02-22,1356,379697,4510156,    T,  15,   0,      119,     -999,         119.0,"QC(000)                                 "
kelly01        ,iop3 ,2003-02-22,0901,389700,4508193,    T,  11,   0,       65,     -999,          65.0,"QC(000)                                 "
kelly01        ,iop3 ,2003-02-22,0901,389700,4508193,    T,  11,   0,       65,     -999,          65.0,"QC(000)                                 "
kelly01        ,iop3 ,2003-02-22,0901,389700,4508193,    T,  13,   0,       44,     -999,          44.0,"QC(000)                                 "
kelly02        ,iop3 ,2003-02-22,0957,386675,4506390,    T,  19,   0,      181,     -999,         181.0,"QC(000)                                 "
kelly02        ,iop3 ,2003-02-22,0957,386675,4506390,    T,  21,   0,      187,     -999,         187.0,"QC(000)                                 "
kelly02        ,iop3 ,2003-02-22,0957,386675,4506390,    T,  18,   0,      181,     -999,         181.0,"QC(000)                                 "
kelly03        ,iop3 ,2003-02-22,1100,-999  ,-999   ,    T,  14,   0,       73,     -999,          73.0,"QC(000)                                 "
kelly03        ,iop3 ,2003-02-22,1100,-999  ,-999   ,    T,  13,   0,       90,     -999,          90.0,"QC(000)                                 "
kelly03        ,iop3 ,2003-02-22,1100,-999  ,-999   ,    T,  13,   0,       82,     -999,          82.0,"QC(000)                                 "
kelly04        ,iop3 ,2003-02-22,1156,381659,4498394,    T,   5,   0,       91,     -999,          91.0,"QC(000)                                 "
kelly04        ,iop3 ,2003-02-22,1156,381659,4498394,    T,   5,   0,       61,     -999,          61.0,"QC(000)                                 "
kelly04        ,iop3 ,2003-02-22,1156,381659,4498394,    T,   5,   0,       98,     -999,          98.0,"QC(000)                                 "
kelly05        ,iop3 ,2003-02-22,1259,379660,4494251,    T,   5,   0,      106,     -999,         106.0,"QC(000)                                 "
kelly05        ,iop3 ,2003-02-22,1259,379660,4494251,    T,   6,   0,       88,     -999,          88.0,"QC(000)                                 "
kelly05        ,iop3 ,2003-02-22,1259,379660,4494251,    T,   5,   0,      106,     -999,         106.0,"QC(000)                                 "
kelly06        ,iop3 ,2003-02-22,1346,377821,4493195,    T,  12,   0,       79,     -999,          79.0,"QC(000)                                 "
kelly06        ,iop3 ,2003-02-22,1346,377821,4493195,    T,  13,   0,      108,     -999,         108.0,"QC(000)                                 "
kelly06        ,iop3 ,2003-02-22,1346,377821,4493195,    T,  12,   0,      107,     -999,         107.0,"QC(000)                                 "
koenig02       ,iop3 ,2003-02-22,0916,390334,4494078,    T,  11,   0,       93,     -999,          93.0,"QC(000)                                 "
koenig02       ,iop3 ,2003-02-22,0916,390334,4494078,    T,   9,   0,       50,     -999,          50.0,"QC(000)                                 "
koenig02       ,iop3 ,2003-02-22,0916,390334,4494078,    T,   9,   0,       67,     -999,          67.0,"QC(000)                                 "
koenig04       ,iop3 ,2003-02-22,1000,390328,4496333,    T,  13,   0,      140,     -999,         140.0,"QC(000)                                 "
koenig04       ,iop3 ,2003-02-22,1000,390328,4496333,    T,  12,   0,      104,     -999,         104.0,"QC(000)                                 "
koenig04       ,iop3 ,2003-02-22,1000,390328,4496333,    T,  13,   0,      119,     -999,         119.0,"QC(000)                                 "
koenig06       ,iop3 ,2003-02-22,1031,390633,4498629,    T,   5,   0,      136,     -999,         136.0,"QC(000)                                 "
koenig06       ,iop3 ,2003-02-22,1031,390633,4498629,    T,   7,   0,       92,     -999,          92.0,"QC(000)                                 "
koenig06       ,iop3 ,2003-02-22,1031,390633,4498629,    T,   4,   0,      104,     -999,         104.0,"QC(000)                                 "
koenig08       ,iop3 ,2003-02-22,1054,390671,4500300,    T,   9,   0,       67,     -999,          67.0,"QC(000)                                 "
koenig08       ,iop3 ,2003-02-22,1054,390671,4500300,    T,  12,   0,       95,     -999,          95.0,"QC(000)                                 "
koenig08       ,iop3 ,2003-02-22,1054,390671,4500300,    T,  12,   0,       95,     -999,          95.0,"QC(000)                                 "
koenig10       ,iop3 ,2003-02-22,1120,390677,4502324,    T,  12,   0,       82,     -999,          82.0,"QC(000)                                 "
koenig10       ,iop3 ,2003-02-22,1120,390677,4502324,    T,  10,   0,       72,     -999,          72.0,"QC(000)                                 "
koenig10       ,iop3 ,2003-02-22,1120,390677,4502324,    T,   9,   0,       84,     -999,          84.0,"QC(000)                                 "
koenig12       ,iop3 ,2003-02-22,1203,390686,4504412,    T,  12,   0,       95,     -999,          95.0,"QC(000)                                 "
koenig12       ,iop3 ,2003-02-22,1203,390686,4504412,    T,  12,   0,      104,     -999,         104.0,"QC(000)                                 "
koenig12       ,iop3 ,2003-02-22,1203,390686,4504412,    T,  14,   0,       97,     -999,          97.0,"QC(000)                                 "
koenig13       ,iop3 ,2003-02-22,1343,390701,4505387,    T,  10,   0,       68,     -999,          68.0,"QC(000)                                 "
koenig13       ,iop3 ,2003-02-22,1343,390701,4505387,    T,  10,   0,       83,     -999,          83.0,"QC(000)                                 "
koenig13       ,iop3 ,2003-02-22,1343,390701,4505387,    T,  11,   0,       76,     -999,          76.0,"QC(000)                                 "
koenig14       ,iop3 ,2003-02-22,1231,390706,4506453,    T,  12,   0,      107,     -999,         107.0,"QC(000)                                 "
koenig14       ,iop3 ,2003-02-22,1231,390706,4506453,    T,  13,   0,      108,     -999,         108.0,"QC(000)                                 "
koenig14       ,iop3 ,2003-02-22,1231,390706,4506453,    T,  12,   0,      110,     -999,         110.0,"QC(000)                                 "
koenig16       ,iop3 ,2003-02-22,1259,390709,4508329,    T,  13,   0,       87,     -999,          87.0,"QC(000)                                 "
koenig16       ,iop3 ,2003-02-22,1259,390709,4508329,    T,  14,   0,       70,     -999,          70.0,"QC(000)                                 "
koenig16       ,iop3 ,2003-02-22,1259,390709,4508329,    T,  14,   0,       92,     -999,          92.0,"QC(000)                                 "
luce01         ,iop3 ,2003-02-22,0921,404655,4507798,    T,  14,   0,      116,     -999,         116.0,"QC(000)                                 "
luce01         ,iop3 ,2003-02-22,0921,404655,4507798,    T,  14,   0,      111,     -999,         111.0,"QC(000)                                 "
luce02         ,iop3 ,2003-02-22,1011,402618,4506889,    C,  33,  23,      116,       95,         105.5,"QC(000)                                 "
luce02         ,iop3 ,2003-02-22,1011,402618,4506889,    C,  23,  13,      251,      222,         236.5,"QC(000)                                 "
luce02         ,iop3 ,2003-02-22,1011,402618,4506889,    C,  13,   3,      282,      260,         271.0,"QC(000)                                 "
luce02         ,iop3 ,2003-02-22,1011,402618,4506889,    C,   3,   0,      282,      260,         271.0,"QC(001)                                 "
luce03         ,iop3 ,2003-02-22,1047,401638,4507447,    C,  25,  15,       72,       78,          75.0,"QC(000)                                 "
luce03         ,iop3 ,2003-02-22,1047,401638,4507447,    C,  15,   5,      213,     -999,         213.0,"QC(000)                                 "
luce03         ,iop3 ,2003-02-22,1047,401638,4507447,    C,   5,   0,      213,     -999,         213.0,"QC(001)                                 "
luce04         ,iop3 ,2003-02-22,1135,398796,4509117,    C,  18,   8,       76,       72,          74.0,"QC(000)                                 "
luce04         ,iop3 ,2003-02-22,1135,398796,4509117,    C,   8,   0,      116,       93,         104.5,"QC(003)                                 "
luce05         ,iop3 ,2003-02-22,1210,397706,4509364,    C,  28,  18,       82,       85,          83.5,"QC(000)                                 "
luce05         ,iop3 ,2003-02-22,1210,397706,4509364,    C,  18,   8,      163,     -999,         163.0,"QC(000)                                 "
luce05         ,iop3 ,2003-02-22,1210,397706,4509364,    C,   8,   0,      163,     -999,         163.0,"QC(001)                                 "
luce06         ,iop3 ,2003-02-22,1240,395608,4509455,    C,  33,  23,       71,       76,          73.5,"QC(000)                                 "
luce06         ,iop3 ,2003-02-22,1240,395608,4509455,    C,  23,  13,      300,      287,         293.5,"QC(000)                                 "
luce06         ,iop3 ,2003-02-22,1240,395608,4509455,    C,  13,   5,      303,     -999,         303.0,"QC(003)                                 "
luce06         ,iop3 ,2003-02-22,1240,395608,4509455,    C,   5,   0,      303,     -999,         303.0,"QC(001)                                 "
mikelsons02    ,iop3 ,2003-02-22,0830,395747,4507092,    T,   9,   0,       63,     -999,          63.0,"QC(000)                                 "
mikelsons02    ,iop3 ,2003-02-22,0830,395747,4507092,    T,   8,   0,       71,     -999,          71.0,"QC(000)                                 "
mikelsons02    ,iop3 ,2003-02-22,0830,395747,4507092,    T,   9,   0,       59,     -999,          59.0,"QC(000)                                 "
mikelsons04    ,iop3 ,2003-02-22,0905,395751,4504737,    T,  12,   0,       76,     -999,          76.0,"QC(000)                                 "
mikelsons04    ,iop3 ,2003-02-22,0905,395751,4504737,    T,  12,   0,       82,     -999,          82.0,"QC(000)                                 "
mikelsons04    ,iop3 ,2003-02-22,0905,395751,4504737,    T,  12,   0,       79,     -999,          79.0,"QC(000)                                 "
mikelsons06    ,iop3 ,2003-02-22,0930,397706,4502788,    T,  12,   0,       82,     -999,          82.0,"QC(000)                                 "
mikelsons06    ,iop3 ,2003-02-22,0930,397706,4502788,    T,  14,   0,       76,     -999,          76.0,"QC(000)                                 "
mikelsons06    ,iop3 ,2003-02-22,0930,397706,4502788,    T,  15,   0,       93,     -999,          93.0,"QC(000)                                 "
mikelsons08    ,iop3 ,2003-02-22,1000,401727,4499290,    T,  16,   0,      123,     -999,         123.0,"QC(000)                                 "
mikelsons08    ,iop3 ,2003-02-22,1000,401727,4499290,    T,  16,   0,      116,     -999,         116.0,"QC(000)                                 "
mikelsons08    ,iop3 ,2003-02-22,1000,401727,4499290,    T,  16,   0,      109,     -999,         109.0,"QC(000)                                 "
mikelsons10    ,iop3 ,2003-02-22,1025,403792,4498853,    T,  15,   0,      119,     -999,         119.0,"QC(000)                                 "
mikelsons10    ,iop3 ,2003-02-22,1025,403792,4498853,    T,  15,   0,      109,     -999,         109.0,"QC(000)                                 "
mikelsons10    ,iop3 ,2003-02-22,1025,403792,4498853,    T,  15,   0,      121,     -999,         121.0,"QC(000)                                 "
